SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 4
Caption, "L-L Voltage Profile"
ChartCaption, "L-L Voltage Profile"
Xlabel, "Distance (km)"
Ylabel, "p.u. Voltage"
ClickOn
SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 7
TxtAlign, 1
KeyClass, 1
Line, "Line.ln5815900-1", "e192860", "m1209817", 0, 6,  0, 1177, 7.1995579, 0, 0, 1.0402548, 0.019593344, 1.0400224, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5815900-1", "e192860", "m1209817", 192, 6,  0, 1177, 7.1995579, 0, 0, 1.0509114, 0.019593344, 1.050875, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5815900-1", "e192860", "m1209817", 384, 6,  0, 1177, 7.1995579, 0, 0, 1.0578374, 0.019593344, 1.0577178, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5742828-1", "m1209817", "l2801909", 576, 6,  0, 1177, 7.1995579, 0.019593344, 0.019593344, 1.0400224, 0.044845626, 1.0397229, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5742828-1", "m1209817", "l2801909", 768, 6,  0, 1177, 7.1995579, 0.019593344, 0.019593344, 1.050875, 0.044845626, 1.050828, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5742828-1", "m1209817", "l2801909", 960, 6,  0, 1177, 7.1995579, 0.019593344, 0.019593344, 1.0577178, 0.044845626, 1.0575637, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.tpx226195333c0", "x2801909c.1.2", "sx2801909c.1.2", 1152, 4,  1, 1, 0.12008886, 0.044845626, 0.044845626, 1.2015693, 0.060085626, 1.1973993, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.ln5742828-2", "l2801909", "m1209814", 1280, 6,  0, 1176, 7.1995579, 0.044845626, 0.044845626, 1.0397229, 0.11411833, 1.0389016, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5742828-2", "l2801909", "m1209814", 1472, 6,  0, 1176, 7.1995579, 0.044845626, 0.044845626, 1.050828, 0.11411833, 1.0506995, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5742828-2", "l2801909", "m1209814", 1664, 6,  0, 1176, 7.1995579, 0.044845626, 0.044845626, 1.0575637, 0.11411833, 1.0571437, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5473414-1", "m1209814", "m1209811", 1856, 6,  0, 1176, 7.1995579, 0.11411833, 0.11411833, 1.0389016, 0.22106699, 1.0376339, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5473414-1", "m1209814", "m1209811", 2048, 6,  0, 1176, 7.1995579, 0.11411833, 0.11411833, 1.0506995, 0.22106699, 1.0505013, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5473414-1", "m1209814", "m1209811", 2240, 6,  0, 1176, 7.1995579, 0.11411833, 0.11411833, 1.0571437, 0.22106699, 1.0564969, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5714974-1", "m1209811", "m1209807", 2432, 6,  0, 1176, 7.1995579, 0.22106699, 0.22106699, 1.0376339, 0.34367148, 1.0361809, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5714974-1", "m1209811", "m1209807", 2624, 6,  0, 1176, 7.1995579, 0.22106699, 0.22106699, 1.0505013, 0.34367148, 1.0502744, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5714974-1", "m1209811", "m1209807", 2816, 6,  0, 1176, 7.1995579, 0.22106699, 0.22106699, 1.0564969, 0.34367148, 1.0557579, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5896798-1", "m1209807", "m1209805", 3008, 6,  0, 1176, 7.1995579, 0.34367148, 0.34367148, 1.0361809, 0.38783142, 1.0356577, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5896798-1", "m1209807", "m1209805", 3200, 6,  0, 1176, 7.1995579, 0.34367148, 0.34367148, 1.0502744, 0.38783142, 1.0501927, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5896798-1", "m1209807", "m1209805", 3392, 6,  0, 1176, 7.1995579, 0.34367148, 0.34367148, 1.0557579, 0.38783142, 1.0554923, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5775442-1", "m1209805", "l2823592", 3584, 6,  0, 1176, 7.1995579, 0.38783142, 0.38783142, 1.0356577, 0.49339158, 1.0344033, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5775442-1", "m1209805", "l2823592", 3776, 6,  0, 1176, 7.1995579, 0.38783142, 0.38783142, 1.0501927, 0.49339158, 1.049997, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5775442-1", "m1209805", "l2823592", 3968, 6,  0, 1176, 7.1995579, 0.38783142, 0.38783142, 1.0554923, 0.49339158, 1.05486, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.tpx223658a0", "x2823592a.1.2", "sx2823592a.1.2", 4160, 4,  1, 1, 0.12008886, 0.49339158, 0.49339158, 1.1896909, 0.50863158, 1.188065, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.cap_1c", "l2823592.3", "l2823592_cap.3", 4288, 2,  0, 1175, 7.1995579, 0.49339158, 0.49339158, 1.0344033, 0.49439158, 1.0343583, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.cap_1c", "l2823592.3", "l2823592_cap.3", 4352, 2,  0, 1175, 7.1995579, 0.49339158, 0.49339158, 1.049997, 0.49439158, 1.0499834, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.cap_1c", "l2823592.3", "l2823592_cap.3", 4416, 2,  0, 1175, 7.1995579, 0.49339158, 0.49339158, 1.05486, 0.49439158, 1.0548229, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5513564-2", "l2823592_cap", "r20185", 4480, 6,  0, 1175, 7.1995579, 0.49439158, 0.49439158, 1.0343583, 0.53950028, 1.0338229, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5513564-2", "l2823592_cap", "r20185", 4672, 6,  0, 1175, 7.1995579, 0.49439158, 0.49439158, 1.0499834, 0.53950028, 1.0498999, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5513564-2", "l2823592_cap", "r20185", 4864, 6,  0, 1175, 7.1995579, 0.49439158, 0.49439158, 1.0548229, 0.53950028, 1.0545534, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5513564-1", "r20185", "d5513564-1_int", 5056, 6,  0, 1175, 7.1995579, 0.53950028, 0.53950028, 1.0338229, 0.56078074, 1.0335233, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5513564-1", "r20185", "d5513564-1_int", 5248, 6,  0, 1175, 7.1995579, 0.53950028, 0.53950028, 1.0498999, 0.56078074, 1.0498151, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5513564-1", "r20185", "d5513564-1_int", 5440, 6,  0, 1175, 7.1995579, 0.53950028, 0.53950028, 1.0545534, 0.56078074, 1.0543763, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.xj171_48332_sw", "d5513564-1_int", "e192201", 5632, 6,  0, 1175, 7.1995579, 0.56078074, 0.56078074, 1.0335233, 0.56178074, 1.0334724, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.xj171_48332_sw", "d5513564-1_int", "e192201", 5824, 6,  0, 1175, 7.1995579, 0.56078074, 0.56078074, 1.0498151, 0.56178074, 1.0497955, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.xj171_48332_sw", "d5513564-1_int", "e192201", 6016, 6,  0, 1175, 7.1995579, 0.56078074, 0.56078074, 1.0543763, 0.56178074, 1.0543331, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6321409-1", "e192201", "m1209800", 6208, 6,  0, 1175, 7.1995579, 0.56178074, 0.56178074, 1.0334724, 0.61746288, 1.0326885, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6321409-1", "e192201", "m1209800", 6400, 6,  0, 1175, 7.1995579, 0.56178074, 0.56178074, 1.0497955, 0.61746288, 1.0495738, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6321409-1", "e192201", "m1209800", 6592, 6,  0, 1175, 7.1995579, 0.56178074, 0.56178074, 1.0543331, 0.61746288, 1.0538701, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.tpx223660c0", "x3160863c.1.2", "sx3160863c.1.2", 6784, 4,  1, 1, 0.12008886, 0.79250083, 0.79250083, 1.2058805, 0.80774083, 1.2029239, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx223661c0", "x2730108c.1.2", "sx2730108c.1.2", 6912, 4,  1, 1, 0.12008886, 1.1032611, 1.1032611, 1.2008866, 1.1185011, 1.1976375, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx223662c0", "x2786204c.1.2", "sx2786204c.1.2", 7040, 4,  1, 1, 0.12008886, 1.1876198, 1.1876198, 1.2055407, 1.2028598, 1.2044406, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx223663c0", "x2936216c.1.2", "sx2936216c.1.2", 7168, 4,  1, 1, 0.12008886, 1.3096391, 1.3096391, 1.1963147, 1.3248791, 1.1935979, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx346639c0", "x2992556c.1.2", "sx2992556c.1.2", 7296, 4,  1, 1, 0.12008886, 2.0273756, 2.0273756, 1.1879353, 2.0426156, 1.1838648, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx251867c0", "x2861157c.1.2", "sx2861157c.1.2", 7424, 4,  1, 1, 0.12008886, 2.3983137, 2.3983137, 1.1855094, 2.4135537, 1.1803931, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx227411655c0", "x2806553c.1.2", "sx2806553c.1.2", 7552, 4,  1, 1, 0.12008886, 2.7778977, 2.7778977, 1.1735277, 2.7931377, 1.161501, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx251865c0", "x3142050c.1.2", "sx3142050c.1.2", 7680, 4,  1, 1, 0.12008886, 3.6293398, 3.6293398, 1.1750757, 3.6445798, 1.171307, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx251862c0", "x3254873c.1.2", "sx3254873c.1.2", 7808, 4,  1, 1, 0.12008886, 3.5129659, 3.5129659, 1.175653, 3.5282059, 1.1725722, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx251863c0", "x2745811c.1.2", "sx2745811c.1.2", 7936, 4,  1, 1, 0.12008886, 3.6704643, 3.6704643, 1.1807308, 3.6857043, 1.1799862, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx226195194c0", "x3027124c.1.2", "sx3027124c.1.2", 8064, 4,  1, 1, 0.12008886, 3.9456826, 3.9456826, 1.162355, 3.9609226, 1.1470515, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx28128517c0", "x3048890c.1.2", "sx3048890c.1.2", 8192, 4,  1, 1, 0.12008886, 3.7710511, 3.7710511, 1.1644037, 3.7862911, 1.1513808, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx28128464c0", "x3048889c.1.2", "sx3048889c.1.2", 8320, 4,  1, 1, 0.12008886, 3.9266723, 3.9266723, 1.1704129, 3.9419123, 1.1627236, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx251859c0", "x2952007c.1.2", "sx2952007c.1.2", 8448, 4,  1, 1, 0.12008886, 4.1646393, 4.1646393, 1.1778089, 4.1798793, 1.1763565, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx251858c0", "x2861158c.1.2", "sx2861158c.1.2", 8576, 4,  1, 1, 0.12008886, 4.2911857, 4.2911857, 1.1774157, 4.3064257, 1.1756599, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx251857c0", "x3064514c.1.2", "sx3064514c.1.2", 8704, 4,  1, 1, 0.12008886, 4.388621, 4.388621, 1.1719621, 4.403861, 1.1691587, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx251856c0", "x3048888c.1.2", "sx3048888c.1.2", 8832, 4,  1, 1, 0.12008886, 4.4509542, 4.4509542, 1.1723834, 4.4661942, 1.1699276, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx226010605c0", "x2764411c.1.2", "sx2764411c.1.2", 8960, 4,  1, 1, 0.12008886, 4.9158551, 4.9158551, 1.1595429, 4.9310951, 1.1519451, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx356791c0", "x2767343c.1.2", "sx2767343c.1.2", 9088, 4,  1, 1, 0.12008886, 4.9707787, 4.9707787, 1.168512, 4.9860187, 1.1605197, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx356790c0", "x2804957c.1.2", "sx2804957c.1.2", 9216, 4,  1, 1, 0.12008886, 5.0382752, 5.0382752, 1.1468792, 5.0535152, 1.1379129, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx356789c0", "x3048937c.1.2", "sx3048937c.1.2", 9344, 4,  1, 1, 0.12008886, 5.0979165, 5.0979165, 1.1633431, 5.1131565, 1.1578077, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx356788c0", "x3176661c.1.2", "sx3176661c.1.2", 9472, 4,  1, 1, 0.12008886, 5.2060963, 5.2060963, 1.1520342, 5.2213363, 1.1447849, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx356787c0", "x2970804c.1.2", "sx2970804c.1.2", 9600, 4,  1, 1, 0.12008886, 5.2831362, 5.2831362, 1.148747, 5.2983762, 1.1280537, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx225533423c0", "x2891575c.1.2", "sx2891575c.1.2", 9728, 4,  1, 1, 0.12008886, 4.8926272, 4.8926272, 1.1518485, 4.9078672, 1.1403634, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx21386442c0", "x3179637c.1.2", "sx3179637c.1.2", 9856, 4,  1, 1, 0.12008886, 3.7671262, 3.7671262, 1.174137, 3.7823662, 1.1654485, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx228314460c0", "x3253570c.1.2", "sx3253570c.1.2", 9984, 4,  1, 1, 0.12008886, 2.3647967, 2.3647967, 1.1745475, 2.3800367, 1.1602902, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx227411650c0", "x2937757c.1.2", "sx2937757c.1.2", 10112, 4,  1, 1, 0.12008886, 2.4535048, 2.4535048, 1.1753641, 2.4687448, 1.1618584, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx262075c0", "x3067448c.1.2", "sx3067448c.1.2", 10240, 4,  1, 1, 0.12008886, 2.5343568, 2.5343568, 1.1871156, 2.5495968, 1.183072, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.tpx225906836c0", "x2763407c.1.2", "sx2763407c.1.2", 10368, 4,  1, 1, 0.12008886, 2.7888659, 2.7888659, 1.179047, 2.8041059, 1.1686396, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.ln5654466-1", "m1209800", "m1209797", 10496, 6,  0, 1146, 7.1995579, 0.61746288, 0.61746288, 1.0326885, 0.69286765, 1.0316391, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5654466-1", "m1209800", "m1209797", 10688, 6,  0, 1146, 7.1995579, 0.61746288, 0.61746288, 1.0495738, 0.69286765, 1.0492943, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5654466-1", "m1209800", "m1209797", 10880, 6,  0, 1146, 7.1995579, 0.61746288, 0.61746288, 1.0538701, 0.69286765, 1.0533545, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6291242-1", "m1209797", "m1209791", 11072, 6,  0, 1146, 7.1995579, 0.69286765, 0.69286765, 1.0316391, 0.75946741, 1.0307123, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6291242-1", "m1209797", "m1209791", 11264, 6,  0, 1146, 7.1995579, 0.69286765, 0.69286765, 1.0492943, 0.75946741, 1.0490475, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6291242-1", "m1209797", "m1209791", 11456, 6,  0, 1146, 7.1995579, 0.69286765, 0.69286765, 1.0533545, 0.75946741, 1.0528997, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5654472-1", "m1209791", "m1209790", 11648, 6,  0, 1142, 7.1995579, 0.75946741, 0.75946741, 1.0307123, 0.81471034, 1.0299473, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5654472-1", "m1209791", "m1209790", 11840, 6,  0, 1142, 7.1995579, 0.75946741, 0.75946741, 1.0490475, 0.81471034, 1.0488425, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5654472-1", "m1209791", "m1209790", 12032, 6,  0, 1142, 7.1995579, 0.75946741, 0.75946741, 1.0528997, 0.81471034, 1.0525236, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5594242-1", "m1209790", "m1209788", 12224, 6,  0, 1142, 7.1995579, 0.81471034, 0.81471034, 1.0299473, 0.87382604, 1.0291286, 0, 2, 0, 0, 0, 0, 16, 1
